anime_id,Name,Score,Genres,Japanese name,Type,Episodes,Aired,Producers,Studios,Source,Duration,Rating,Ranked,Popularity,Favorites
10092,Break Blade 6: Doukoku no Toride,7.71,"Action, Military, Fantasy, Mecha, Shounen",ブレイク ブレイド 第六章 慟哭ノ砦,Movie,1,26-Mar-11,Unknown,"Production I.G, Xebec",Manga,52 min.,R - 17+ (violence & profanity),992,2250,29
10098,Kobato.: Hajimete no Kobato.,6.84,"Fantasy, Comedy, Drama",こばと。 はじめてのこばと。,Special,8,"Jan 29, 2010 to Mar 30, 2012",Unknown,Madhouse,Manga,1 min. per ep.,G - All Ages,4263,5200,9
10101,Shoujo Senki Brain Jacker,5.81,"Hentai, Supernatural",少女戦機 ブレインジャッカー,OVA,2,"Mar 18, 2011 to Sep 21, 2012",Schoolzone,Unknown,Visual novel,26 min. per ep.,Rx - Hentai,Unknown,7327,8
10104,Loups=Garous #Overture,5.47,"Sci-Fi, Mystery",ルー=ガルー #Overture,OVA,2,27-Aug-10,Unknown,Production I.G,Unknown,10 min. per ep.,PG - Children,9767,9372,0
10105,Bavi Stock,5.08,"Action, Sci-Fi, Adventure, Fantasy",バビ・ストック,OVA,2,"Dec 10, 1985 to Nov 10, 1986","Studio Unicorn, Nikkatsu",Kaname Productions,Novel,45 min. per ep.,PG-13 - Teens 13 or older,10509,10740,0
10106,Sweet Home: H na Oneesan wa Suki Desu ka?,7.17,"Harem, Hentai",Sweet Home～Hなお姉さんは好きですか？～,OVA,3,"Feb 18, 2011 to Jul 22, 2011",MS Pictures,Unknown,Visual novel,20 min. per ep.,Rx - Hentai,Unknown,4802,76
10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,6.84,Comedy,俺の妹がこんなに可愛いわけがない SDキャラによるキャラクターコメンタリー,Special,16,"Dec 22, 2010 to Jul 27, 2011","Aniplex, I was a Ballerina",AIC Build,Light novel,13 min. per ep.,PG-13 - Teens 13 or older,4283,3631,38
10109,Softenni,6.52,"Comedy, Sports, Ecchi, School",そふてにっ,TV,12,"Apr 8, 2011 to Jun 24, 2011","Geneon Universal Entertainment, Lantis, AT-X, KlockWorx, Studio Mausu",Xebec,Manga,24 min. per ep.,R+ - Mild Nudity,5778,3526,22
10110,Mayo Chiki!,7.31,"Harem, Comedy, Romance, Ecchi, School",まよチキ!,TV,13,"Jul 8, 2011 to Sep 30, 2011","Starchild Records, Media Factory, TBS, DAX Production, PRA, RAY",feel.,Light novel,24 min. per ep.,R+ - Mild Nudity,2309,341,1822
10112,Alexandros no Ketsudan,Unknown,Historical,アレクサンドロスの決断,OVA,1,"Jun, 2003",Shinano Kikaku,Unknown,Unknown,45 min.,PG-13 - Teens 13 or older,13244,12219,1
10113,Yokohama Meibutsu: Otoko Katayama-gumi!,Unknown,"Action, School, Shounen",横浜名物：男片山組！,OVA,2,"Aug 25, 1991 to Mar 25, 1992",Unknown,Unknown,Unknown,46 min. per ep.,R - 17+ (violence & profanity),12999,12829,0
10114,Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,6.61,"Comedy, Shounen",劇場版アニメ 忍たま乱太郎 忍術学園 全員出動! の段,Movie,1,12-Mar-11,Unknown,Ajia-Do,Manga,1 hr. 18 min.,G - All Ages,5304,11763,2
10115,Friends: Mononoke Shima no Naki,6.86,"Kids, Fantasy, Comedy",friends -フレンズ- もののけ島のナキ,Movie,1,17-Dec-11,"Sony Music Entertainment, Yahoo! Japan",Unknown,Novel,1 hr. 27 min.,PG - Children,4195,10546,3
10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,6.82,"Comedy, Seinen",映画 クレヨンしんちゃん 嵐を呼ぶ黄金のスパイ大作戦,Movie,1,16-Apr-11,"Futabasha, Imagine",Shin-Ei Animation,Manga,1 hr. 48 min.,G - All Ages,4365,8260,1
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,6.17,"Adventure, Drama, Sci-Fi",銀河鉄道９９９　時空を越えたエネルギーの旅,ONA,5,"Jul 24, 2010 to Sep 24, 2010",Unknown,Toei Animation,Unknown,4 min. per ep.,PG-13 - Teens 13 or older,7505,11437,0
10119,Seitokai Yakuindomo OVA,7.79,"Comedy, School, Shounen, Slice of Life",生徒会役員共 OAD,OVA,8,"Apr 15, 2011 to Oct 17, 2013",Starchild Records,GoHands,4-koma manga,26 min. per ep.,R - 17+ (violence & profanity),833,1323,114
10122,Kowarekake no Orgel Special,6.91,"Sci-Fi, Slice of Life, Drama, Seinen",こわれかけのオルゴール,Special,1,11-Sep-10,Unknown,ElectromagneticWave,Original,8 min.,G - All Ages,4001,5041,2
10132,Jin Sheng Yuan,6.26,Music,今生缘,Music,1,"Jul, 2008",Unknown,Unknown,Unknown,5 min.,PG-13 - Teens 13 or older,7062,11494,0
10135,Manga Hajimete Monogatari,Unknown,"Adventure, Comedy, Historical",まんがはじめて物語,TV,305,"May 6, 1978 to Mar 31, 1984","TBS, DAX Production, Studio Jack",Unknown,Unknown,25 min. per ep.,G - All Ages,15421,12542,1
10136,Manga Doushite Monogatari,Unknown,"Kids, Adventure, Comedy",まんがどうして物語,TV,100,"Apr 7, 1984 to Mar 29, 1986",DAX Production,Unknown,Unknown,25 min. per ep.,G - All Ages,15418,13549,0
10137,Manga Naruhodo Monogatari,Unknown,"Adventure, Kids",まんがなるほど物語,TV,102,"Apr 5, 1986 to Mar 26, 1988","TBS, DAX Production",Unknown,Unknown,25 min. per ep.,G - All Ages,15432,14161,1
10138,Manga Hajimete Omoshiro Juku,Unknown,"Adventure, Kids",まんがはじめて面白塾,TV,110,"Feb 4, 1989 to Apr 27, 1991",DAX Production,Unknown,Unknown,25 min. per ep.,G - All Ages,15419,13103,0
10139,21 Seiki Manga Hajimete Monogatari,Unknown,"Adventure, Comedy, Kids, Sci-Fi",２１世紀まんがはじめて物語,Special,1,30-Mar-01,Unknown,Unknown,Unknown,30 min.,G - All Ages,13192,12325,5
10149,Mofa Ya Ma,Unknown,"Adventure, Fantasy",魔法亞媽,Movie,1,1998,Unknown,Unknown,Unknown,1 hr. 19 min.,PG-13 - Teens 13 or older,15610,14122,1
10152,Kimi ni Todoke 2nd Season: Kataomoi,7.2,"Romance, Shoujo",君に届け 2ND SEASON 片想い,Special,1,5-Jan-11,Unknown,Production I.G,Unknown,23 min.,PG-13 - Teens 13 or older,2774,2080,54
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,8.18,"Action, Magic, Comedy, Sci-Fi, Drama",魔法少女リリカルなのは The MOVIE 2nd A's,Movie,1,14-Jul-12,Good Smile Company,Seven Arcs,Original,2 hr. 30 min.,R+ - Mild Nudity,325,3603,196
10155,Dog Days,6.96,"Action, Adventure, Fantasy, Magic",ドッグデイズ,TV,13,"Apr 2, 2011 to Jun 25, 2011","Aniplex, Good Smile Company",Seven Arcs,Original,24 min. per ep.,PG-13 - Teens 13 or older,3771,908,603
10156,Sacred Seven,6.63,"Action, Sci-Fi, Super Power, School",セイクリッドセブン,TV,12,"Jul 3, 2011 to Sep 16, 2011",Unknown,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,5237,1825,82
10161,No.6,7.58,"Action, Sci-Fi, Mystery, Drama",NO.6［ナンバー・シックス］,TV,11,"Jul 8, 2011 to Sep 16, 2011","Aniplex, Dentsu, Kodansha, Fuji TV",Bones,Novel,23 min. per ep.,R - 17+ (violence & profanity),1344,419,6861
10162,Usagi Drop,8.43,"Slice of Life, Josei",うさぎドロップ,TV,11,"Jul 8, 2011 to Sep 16, 2011","Fuji TV, Tohokushinsha Film Corporation, Sony Music Entertainment, Sakura Create, Fujipacific Music",Production I.G,Manga,22 min. per ep.,PG-13 - Teens 13 or older,140,339,5760
10163,C: The Money of Soul and Possibility Control,7.25,"Action, Mystery, Super Power, Thriller",「C」 THE MONEY OF SOUL AND POSSIBILITY CONTROL,TV,11,"Apr 15, 2011 to Jun 24, 2011","Fuji TV, Jumondo, Sony Music Entertainment, Fujipacific Music",Tatsunoko Production,Original,22 min. per ep.,PG-13 - Teens 13 or older,2564,582,1182
10165,Nichijou,8.48,"Slice of Life, Comedy, School, Shounen",日常,TV,26,"Apr 3, 2011 to Sep 25, 2011","Lantis, Kadokawa Shoten, Movic, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Animation Do",Kyoto Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,111,153,18399
10172,Freezing Specials,6.61,"Action, Comedy, Ecchi",はじけちゃう! ドキドキトラブルフリージング,Special,6,"Mar 30, 2011 to Aug 24, 2011",Media Factory,A.C.G.T.,Unknown,3 min. per ep.,R+ - Mild Nudity,5336,2559,34
10177,DD Hokuto no Ken,6.16,"Parody, Seinen",DD北斗之拳,TV,12,"Jan 12, 2011 to Apr 6, 2011",North Stars Pictures,Unknown,Manga,3 min. per ep.,PG-13 - Teens 13 or older,7535,6998,13
10178,Otona Joshi no Anime Time,7.41,"Slice of Life, Drama, Romance, Josei",大人女子のアニメタイム,Special,4,"Jan 7, 2011 to Mar 24, 2013","NHK, The Answer Studio, WAO World","Bones, Production Reed",Novel,25 min. per ep.,R - 17+ (violence & profanity),1876,3860,41
10180,Otome Youkai Zakuro Picture Drama,6.31,"Romance, Supernatural, Demons, Historical, Seinen",おとめ妖怪 ざくろ,Special,2,"Nov 24, 2010 to Jan 26, 2011",Aniplex,J.C.Staff,Manga,15 min. per ep.,PG-13 - Teens 13 or older,6804,6588,8
10187,HenSemi (TV),6.55,"Comedy, Ecchi, Seinen",変ゼミ,TV,13,"Apr 8, 2011 to Jul 1, 2011",Unknown,Xebec,Manga,12 min. per ep.,R - 17+ (violence & profanity),5638,2551,75
10189,Hunter x Hunter Pilot,7.2,"Action, Adventure, Shounen, Super Power",ハンターxハンター,OVA,1,1998,Unknown,Studio Pierrot,Manga,25 min.,PG-13 - Teens 13 or older,2773,3578,60
10191,Katte ni Kaizou,6.91,"Comedy, Parody, School, Sci-Fi, Shounen",かってに改蔵,OVA,6,"May 23, 2011 to Oct 26, 2011",Unknown,Shaft,Manga,23 min. per ep.,R+ - Mild Nudity,3976,3172,31
10194,Bada-ui Jeonseol Jangbogo,6.08,"Action, Adventure, Mystery, Comedy",바다의 전설 장보고,TV,26,2002,Unknown,Unknown,Unknown,25 min. per ep.,G - All Ages,7865,11247,6
10196,Baby Princess 3D Paradise 0 [Love],6.45,"Ecchi, Harem, Seinen",ベイビー・プリンセス 3Dぱらだいす0[ラブ],OVA,1,20-Jul-11,Sotsu,Studio Comet,Light novel,30 min.,R+ - Mild Nudity,6151,3248,53
10197,Nyanpire The Animation,6.68,"Comedy, Supernatural, Vampire",にゃんぱいあ The Animation,TV,12,"Jul 6, 2011 to Sep 21, 2011",Unknown,Gonzo,Manga,4 min. per ep.,G - All Ages,5009,3300,86
10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,6.1,"Action, Adventure, Super Power, Kids, Magic, Fantasy, Shoujo",スーパードール★リカちゃん リカちゃん絶体絶命! ドールナイツの奇跡,Movie,1,31-Jul-99,Unknown,Madhouse,Original,30 min.,G - All Ages,7820,11775,1
10200,Bikkuriman: Moen Zone no Himitsu,Unknown,"Action, Adventure, Kids",ビックリマン 無縁ゾーンの秘宝,Movie,1,9-Jul-88,Unknown,Toei Animation,Unknown,45 min.,G - All Ages,13424,14307,1
10201,Senkou no Night Raid: Aruku Hako,6.22,"Action, Historical, Super Power",閃光のナイトレイド 「歩く箱」,Special,1,22-Dec-10,Aniplex,A-1 Pictures,Original,18 min.,PG-13 - Teens 13 or older,7276,8557,2
10202,Kamen Rider Den-O: Imagin Anime 3,6.38,"Action, Adventure, Comedy, Kids, Super Power",仮面ライダー電王:イマジンあにめ 3,OVA,12,21-Oct-10,animate Film,Unknown,Unknown,5 min. per ep.,G - All Ages,6504,11493,1
10203,Bikkuriman: Daiichiji Seima Taisen,Unknown,"Action, Adventure, Kids",ビックリマン 第一次聖魔大戦,Movie,1,12-Mar-88,Unknown,Toei Animation,Unknown,28 min.,Unknown,13433,14301,0
10207,Lily to Kaeru to (Otouto),6.42,"Adventure, Comedy, Supernatural",リリとカエルと(弟),Special,1,20-Aug-06,Unknown,Toei Animation,Original,27 min.,PG - Children,6318,10146,0
10209,Kore wa Zombie Desu ka? OVA,7.42,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",これはゾンビですか? OVA,OVA,2,"Jun 10, 2011 to Apr 24, 2012",Unknown,Studio Deen,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,1828,1247,76
10210,Bug tte Honey,Unknown,"Adventure, Comedy",Bugってハニー,TV,51,"Oct 3, 1986 to Sep 25, 1987",Unknown,Tokyo Movie Shinsha,Game,25 min. per ep.,G - All Ages,13499,12808,2
10213,Maji de Watashi ni Koi Shinasai!,6.77,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School",真剣で私に恋しなさい！,TV,12,"Oct 2, 2011 to Dec 18, 2011",Unknown,Lerche,Visual novel,23 min. per ep.,PG-13 - Teens 13 or older,4602,623,555
10216,"Yondemasu yo, Azazel-san. (TV)",7.54,"Comedy, Supernatural, Demons",よんでますよ、アザゼルさん。,TV,13,"Apr 8, 2011 to Jul 1, 2011",Unknown,Production I.G,Manga,12 min. per ep.,R - 17+ (violence & profanity),1466,1915,346
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,6.05,Magic,快盗天使ツインエンジェル 〜キュンキュン☆ときめきパラダイス!!〜,TV,12,"Jul 5, 2011 to Sep 20, 2011",Unknown,J.C.Staff,Game,24 min. per ep.,PG-13 - Teens 13 or older,8048,5592,5
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,7.76,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",ベルセルク 黄金時代篇Ⅰ 覇王の卵,Movie,1,4-Feb-12,"Yahoo! Japan, Good Smile Company, Beyond C., Rialto Entertainment",Studio 4°C,Manga,1 hr. 16 min.,R+ - Mild Nudity,888,903,790
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,6.31,"Comedy, Romance, Ecchi",お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ!! 第13話 妹より愛をこめて兄の『性態観察記』,Special,1,13-Jul-11,Unknown,Zexcs,Manga,23 min.,PG-13 - Teens 13 or older,6808,4371,5
10224,Uchuu Majin Daikengou,6.08,"Action, Sci-Fi, Adventure, Space, Mecha",宇宙魔神ダイケンゴー,TV,26,"Jul 27, 1978 to Feb 15, 1979",TV Asahi,"Toei Animation, Studio Nue",Original,24 min. per ep.,PG-13 - Teens 13 or older,7884,11068,3
10232,Tamayura: Hitotose,7.31,"Slice of Life, Comedy, Drama",たまゆら～hitotose～,TV,12,"Oct 3, 2011 to Dec 19, 2011","BIGLOBE, RAY",TYO Animations,Original,24 min. per ep.,G - All Ages,2289,2596,136
10236,Kagee Grimm Douwa,Unknown,"Kids, Adventure, Fantasy, Magic, Romance, Supernatural, Demons, Historical, Drama",影絵グリム童話,TV,52,1980 to 1981,Unknown,Unknown,Unknown,15 min. per ep.,G - All Ages,14768,13711,0
10237,Ki-Fighter Taerang,Unknown,"Adventure, Kids",キ・ファイター テラン,TV,26,"Aug 21, 2002 to Mar 19, 2003",Unknown,Unknown,Unknown,25 min. per ep.,PG - Children,14986,15147,1
10238,Hybrid Deka,Unknown,Comedy,ハイブリッド刑事(デカ),Movie,1,22-Jan-11,Unknown,Unknown,Unknown,45 min.,G - All Ages,14549,13671,0
10239,Mayutoro The Toons,Unknown,"Comedy, Fantasy, Kids",まゆとろ THE TOONS,TV,33,"Oct 1, 2003 to Mar 1, 2004",Unknown,Unknown,Unknown,2 min. per ep.,G - All Ages,15480,15314,0
10241,Sekai Monoshiri Ryoko,5.68,Comedy,世界ものしり旅行,TV,1006,"Oct 1, 1971 to Dec 31, 1974",Unknown,Unknown,Unknown,5 min. per ep.,G - All Ages,9224,12131,0
10242,Ton-Ton Atta to Niigata no Mukashibanashi,Unknown,Comedy,トントンあったと にいがたの昔ばなし,TV,13,"Oct 3, 2004 to Dec 26, 2004",Group TAC,Unknown,Unknown,25 min. per ep.,Unknown,12554,15387,0
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,Unknown,"Adventure, Comedy",ウルトラB ブラックホールからの独裁者B・B,Movie,1,12-Mar-88,Unknown,Shin-Ei Animation,Manga,20 min.,G - All Ages,12687,13432,5
10245,Burning Village,Unknown,"Fantasy, Horror",バーニング・ビレッジ,OVA,10,"May 1, 1989 to Feb 1, 1990",Unknown,Unknown,Unknown,12 min. per ep.,Unknown,13521,13502,0
10246,Hajimete no Christmas,Unknown,Kids,はじめてのクリスマス,Special,1,24-Dec-83,Unknown,Unknown,Unknown,25 min.,G - All Ages,14225,15257,0
10247,Jankenman: Kaijuu Dai Kessen,Unknown,"Comedy, Kids",ジャンケンマン 怪獣大決戦,OVA,1,23-Jul-92,Ashi Production,Unknown,Unknown,42 min.,G - All Ages,14660,14986,0
10249,Toaru Majutsu no Index-tan II,6.94,"Comedy, Parody",とある魔術のいんでっくすたん,Special,2,"Jan 26, 2011 to Jun 22, 2011",Unknown,J.C.Staff,Unknown,10 min. per ep.,PG-13 - Teens 13 or older,3843,2819,40
10250,Ultra B,6.06,"Comedy, Super Power",ウルトラ B,TV,119,"Apr 5, 1987 to Mar 27, 1989",Unknown,Shin-Ei Animation,Manga,10 min. per ep.,G - All Ages,7977,11185,33
10256,Shion Special,6.36,Hentai,シオン,Special,1,1-Oct-10,Pixy,Unknown,Visual novel,3 min.,Rx - Hentai,Unknown,9243,6
10257,Pretty Rhythm: Aurora Dream,7.36,"Slice of Life, Sports, Music, Shoujo",プリティーリズム オーロラドリーム,TV,51,"Apr 9, 2011 to Mar 31, 2012",Unknown,Tatsunoko Production,Game,23 min. per ep.,PG - Children,2071,3964,169
10258,Gokicha!!,5.57,Comedy,ごきチャ!!,ONA,2,14-Sep-12,"Movic, Marine Entertainment","WAO World, MooGoo",Manga,8 min. per ep.,G - All Ages,9499,4789,16
10259,Da Yu Hai Tang (Movie),7.58,"Adventure, Supernatural, Drama, Romance",大鱼海棠,Movie,1,8-Jul-16,"Beijing Enlight Pictures, Studio Mir",B&T,Original,1 hr. 45 min.,PG-13 - Teens 13 or older,1327,2949,174
10260,Eiyuu Densetsu: Sora no Kiseki The Animation,6.56,"Action, Adventure, Fantasy",英雄伝説 空の軌跡 THE ANIMATION,OVA,2,"Oct 10, 2011 to Jan 28, 2012","Nihon Falcom, Bushiroad, Showgate",Kinema Citrus,Game,43 min. per ep.,PG-13 - Teens 13 or older,5590,4264,34
10261,Toufu Kozou,Unknown,Comedy,豆富小僧,Movie,1,29-Apr-11,Lapis,Unknown,Novel,1 hr. 26 min.,G - All Ages,12584,12404,0
10262,Gag Manga Biyori: Jump Festa 2002 Special,6.28,Comedy,ギャグマンガ日和:ジャンプフェスタ2002版,Special,1,2002,DAX Production,Unknown,Unknown,12 min.,PG-13 - Teens 13 or older,6971,10852,0
10263,Sonic X Pilot,6.12,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",ソニック X,Special,2,2001 to 2003,Unknown,TMS Entertainment,Game,3 min. per ep.,G - All Ages,7717,7575,16
10270,Gun-dou Musashi Recap,Unknown,"Adventure, Samurai, Fantasy",GUN道 MUSASHI,Special,1,25-Jun-06,TBS,ACC Production,Original,24 min.,PG-13 - Teens 13 or older,14211,12489,0
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,8.25,"Game, Psychological, Thriller, Seinen",逆境無頼カイジ 破戒録篇,TV,26,"Apr 6, 2011 to Sep 28, 2011","VAP, Nippon Television Network",Madhouse,Manga,24 min. per ep.,R - 17+ (violence & profanity),261,1061,2077
10276,Tennis no Ouji-sama: Mini Theater,6.9,Comedy,テニスの王子様,Special,3,22-Dec-09,M.S.C,Unknown,Unknown,2 min. per ep.,PG-13 - Teens 13 or older,4043,7175,2
10278,The iDOLM@STER,7.63,"Music, Comedy, Drama",アイドルマスター,TV,25,"Jul 8, 2011 to Dec 23, 2011","Aniplex, TBS, Nippon Columbia, Bandai Namco Entertainment",A-1 Pictures,Game,24 min. per ep.,PG-13 - Teens 13 or older,1191,1133,1578
10280,Uchuu Kaizoku Sara Special,6.97,"Hentai, Sci-Fi",宇宙海賊サラ,Special,1,26-Nov-10,Pixy,Unknown,Visual novel,3 min.,Rx - Hentai,Unknown,6494,20
10282,Manga Nippon Mukashibanashi,6.07,Historical,まんが日本昔ばなし,TV,12,"Jan 7, 1975 to Mar 25, 1975",Group TAC,Unknown,Unknown,25 min. per ep.,G - All Ages,7971,12052,0
10285,Manga Nippon Mukashibanashi (Movie),Unknown,Historical,まんが日本昔ばなし,Movie,1,13-Mar-82,Unknown,Unknown,Unknown,12 min.,G - All Ages,15438,13470,0
10286,Soukou Kijo Iris Special,6.17,"Hentai, Supernatural",装甲騎女イリス,Special,1,21-May-10,Pixy,Unknown,Visual novel,3 min.,Rx - Hentai,Unknown,8653,3
10294,Towa no Quon 1: Utakata no Kaben,7.37,"Action, Sci-Fi, Super Power, Supernatural",トワノクオン 第1章 泡沫の花弁,Movie,1,18-Jun-11,"Bandai Visual, Lantis, Movic, Showgate, Hakuhodo DY Media Partners, Sony PCL",Bones,Original,48 min.,PG-13 - Teens 13 or older,2015,1989,96
10297,Shin Koihime†Musou: Otome Tairan - Gakuensai da yo! Zenin Shuugou no Koto,6.72,"Comedy, School",真 恋姫†無双 ~乙女大乱~ 学園祭だよ! 全員集合のこと,OVA,1,2-Feb-11,Unknown,Doga Kobo,Visual novel,27 min.,R+ - Mild Nudity,4818,6466,1
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,7.35,"Comedy, School, Shoujo",会長はメイド様! ご主人様と遊んじゃお♥,Special,1,24-Jul-10,Unknown,J.C.Staff,Manga,12 min.,PG-13 - Teens 13 or older,2133,1762,175
10301,Rio: Rainbow Gate! Special,6.1,"Ecchi, Game, Comedy",リオ レインボーゲート!,Special,1,19-Oct-11,Unknown,Xebec,Unknown,23 min.,PG-13 - Teens 13 or older,7793,6727,3
10302,Pocket Monsters: Diamond & Pearl Specials,6.98,"Action, Comedy, Kids, Fantasy",ポケットモンスター ダイヤモンド・パール 特別編,Special,2,3-Feb-11,Unknown,OLM,Game,24 min. per ep.,PG - Children,3712,4929,12
10304,Shin Karate Jigoku-hen,Unknown,"Action, Martial Arts",新・カラテ地獄変,OVA,2,"Nov 1, 1990 to Dec 21, 1990",Unknown,Unknown,Unknown,48 min. per ep.,R+ - Mild Nudity,11978,12821,0
10306,Umi Monogatari: Kanon to Iku Amamikoshima,6.02,Comedy,うみものがたり 夏音と行く天神子島,Special,13,"Oct 28, 2009 to Mar 26, 2010",Unknown,Zexcs,Game,1 min. per ep.,PG-13 - Teens 13 or older,8164,9271,0
10308,Sengoku Otome: Momoiro Paradox,6.59,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",戦国乙女～桃色パラドックス～,TV,13,"Apr 5, 2011 to Jun 28, 2011",Unknown,TMS Entertainment,Game,23 min. per ep.,R+ - Mild Nudity,5407,2548,66
10313,Dallos Special,5.51,"Action, Mecha, Sci-Fi",ダロス Special,Movie,1,8-May-85,Unknown,Studio Pierrot,Original,1 hr. 25 min.,PG-13 - Teens 13 or older,9669,11373,0
10319,Chou Dendou Robo Tetsujin 28-gou FX,6.16,"Action, Adventure, Mecha, Sci-Fi",超電動ロボ 鉄人28号FX,TV,47,"Apr 5, 1992 to Mar 30, 1993",Tokyo Movie Shinsha,Unknown,Unknown,24 min. per ep.,G - All Ages,7520,11031,2
10321,Uta no☆Prince-sama♪ Maji Love 1000%,7.1,"Harem, Music, Comedy, Romance, School, Shoujo",うたの☆プリンスさまっ♪ マジLOVE1000%,TV,13,"Jul 3, 2011 to Sep 24, 2011","Starchild Records, Movic, Dwango, Showgate",A-1 Pictures,Visual novel,25 min. per ep.,PG-13 - Teens 13 or older,3219,882,1811
10323,Golden★Kids,Unknown,"Sports, School",ゴールデン★キッズ,ONA,2,21-Jan-11,Unknown,Unknown,Unknown,11 min. per ep.,G - All Ages,14164,13355,0
